San Francisco,San Jose,Sacramento,Oakland,Walnut Creek,Association,Association Pool,BARI,BERD,CCRD,EBRD,MLS,MLSL,SACM,Week or Weekend,# of Rooms_n,# of Units_n,Association Total_n,Bathrooms_n,Bedrooms_n,Selling Date_n,DOM_n,Latitude_n,Longitude_n,On Market Date_n,Days_Between_n,Date of Week_n,Square Footage_n,Selling Price,SP%LP_n,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.029352227,0.375,0.25,0.767123288,0.063793103,0.945938241,0.013932366,0.924089069,0.037556054,0.166666667,0.176706024,575000,0.532151735,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.041801619,0.25,0.25,0.712328767,0.010344828,0.938489239,0.01483133,0.929149798,0.019618834,0.666666667,0.176706024,690000,0.544742246,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000895522,0.04048583,0.125,0.25,0.112328767,0.006896552,0.950665652,0.010400359,0.823380567,0.018497758,0.833333333,0.176505904,1108000,0.613692856,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000298507,0,0.125,0.25,0.232876712,0.020689655,0.950569364,0.011038644,0.841093117,0.019058296,0.833333333,0.176505904,1650000,0.63557765,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000298507,0.028340081,0.125,0.25,0.328767123,0.029310345,0.950245744,0.011046043,0.844635628,0.034753363,0.833333333,0.176505904,1280000,0.628066573,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.133333333,0.013134328,0.077732794,0.25,0.25,0.512328767,0.113793103,0.951413812,0.011169731,0.870445344,0.044282511,0,0.176505904,1260000,0.520155625,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000746269,0.034412955,0.125,0.25,0.731506849,0.010344828,0.951277861,0.010947316,0.935222672,0.016816143,0.333333333,0.176505904,1280000,0.530530639,0,0,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000895522,0.04048583,0.125,0.25,0.84109589,0.032758621,0.950665652,0.010400359,0.950910931,0.025224215,0.833333333,0.176505904,985000,0.543445369,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030364372,0.25,0.375,0.731506849,0.112068966,0.971083748,0.019356067,0.890688259,0.066143498,0.833333333,0.176505904,248000,0.521938831,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028340081,0.25,0.125,0.704109589,0.037931034,0.972898477,0.01820712,0.907894737,0.042040359,0.666666667,0.176505904,230000,0.516427105,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.042537313,0.028340081,0.25,0.125,0.657534247,0.05862069,0.972890348,0.018202814,0.91194332,0.029147982,0.833333333,0.176505904,255500,0.527666703,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028846154,0.25,0.25,0.652054795,0.027586207,0.959187139,0.020309653,0.911437247,0.027466368,0.666666667,0.176505904,285001,0.546633524,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.042537313,0.028340081,0.25,0.125,0.761643836,0.005172414,0.972899106,0.018207515,0.932692308,0.025784753,0.666666667,0.176505904,249000,0.538960337,0,0,0,0,1,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.028340081,0.25,0.125,0.923287671,0.031034483,0.972868755,0.018199195,0.940789474,0.053251121,1,0.176505904,247500,0.542364638,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.048076923,0.25,0.25,0.134246575,0.110344828,0.94726569,0.013892882,0.792510121,0.053811659,0,0.176505904,410000,0.525181022,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028036437,0.25,0.125,0.147945205,0.143103448,0.972890348,0.018202814,0.784412955,0.065022422,0.833333333,0.176505904,230000,0.548794985,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.028036437,0.25,0.125,0.021917808,0.072413793,0.972890348,0.018202814,0.780870445,0.1132287,0.833333333,0.176505904,225000,0.525072949,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.034615385,0.25,0.375,0.438356164,0.013793103,0.939083478,0.01576775,0.875,0.023542601,0.333333333,0.176505904,580000,0.546363342,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.074626866,0.056275304,0.25,0.25,0.597260274,0.010344828,0.945357995,0.014449742,0.9048583,0.026345291,0.833333333,0.176505904,535000,0.54187831,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.034919028,0.25,0.375,0.646575342,0.003448276,0.939081087,0.015758792,0.910931174,0.026345291,0.5,0.176505904,575000,0.536798876,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.034615385,0.25,0.375,0.805479452,0.022413793,0.939034981,0.015789116,0.939271255,0.028026906,0.5,0.176505904,562500,0.521506538,0,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.034716599,0.25,0.375,0.709589041,0.001724138,0.939053781,0.015781603,0.942813765,0.003923767,0.5,0.176505904,607000,0.566897223,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.029352227,0.25,0.25,0.868493151,0.020689655,0.934552267,0.017217983,0.953947368,0.024663677,0.666666667,0.176505904,550000,0.536906949,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.000447761,0.017510121,0.125,0.25,0.805479452,0.020689655,0.950459435,0.010914035,0.946356275,0.019618834,0.5,0.176305783,1300000,0.541391981,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.038967611,0.25,0.375,0.761643836,0.084482759,0.96506105,0.014494485,0.92965587,0.029147982,0.833333333,0.176305783,375000,0.54560683,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.2,0,0.038967611,0.25,0.375,0.994520548,0.017241379,0.965031177,0.014494356,0.941295547,0.064461883,0,0.176305783,377000,0.544039771,1,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.038967611,0.25,0.375,0.915068493,0.043103448,0.965064976,0.014494299,0.967105263,0.019058296,0.333333333,0.176305783,389000,0.536798876,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.038967611,0.25,0.25,0.18630137,0.00862069,0.96504673,0.014499655,0.834008097,0.01793722,0.833333333,0.176305783,330000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.2,0,0.038967611,0.25,0.25,0.18630137,0.001724138,0.965054406,0.014499655,0.837550607,0.014013453,0.833333333,0.176305783,371000,0.541229871,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.093432836,0.038562753,0.25,0.25,0.153424658,0.013793103,0.948916835,0.015628634,0.822874494,0.024103139,0.666666667,0.176305783,600000,0.546903707,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.166666667,0.006865672,0.04402834,0.25,0.25,0.268493151,0.013793103,0.953490855,0.014077314,0.844129555,0.022982063,0.666666667,0.176305783,541000,0.575326921,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.093432836,0.038663968,0.25,0.25,0.531506849,0.029310345,0.948919931,0.01560898,0.887145749,0.029147982,0.833333333,0.176305783,610000,0.528098995,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.047672065,0.25,0.25,0.501369863,0.025862069,0.939232918,0.015780666,0.88562753,0.024663677,0.333333333,0.176305783,571084,0.562682373,0,0,1,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.047773279,0.25,0.25,0.753424658,0.103448276,0.93923692,0.015782282,0.91194332,0.047085202,0.833333333,0.176305783,510000,0.547822328,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.093432836,0.038663968,0.25,0.25,0.665753425,0.017241379,0.948919931,0.01560898,0.914473684,0.02690583,0.5,0.176305783,625000,0.532584027,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.166666667,0.000447761,0.015182186,0.125,0.25,0.712328767,0.015517241,0.951387412,0.012786254,0.928137652,0.021300448,0.333333333,0.176305783,910000,0.652977413,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.038507463,0.044736842,0.25,0.25,0.043835616,0.010344828,0.95060412,0.013296295,0.808704453,0.016816143,0.666666667,0.176105663,537000,0.577974711,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.011343284,0.143218623,0.125,0.125,0.246575342,0.010344828,0.95105984,0.01100962,0.842611336,0.020179372,0.166666667,0.176105663,2250000,0.536798876,0,1,0,0,0,0,0
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.166666667,0,0.047975709,0.25,0.25,0.942465753,0.110344828,0.95060422,0.0133109,0.95597166,0.037556054,0.166666667,0.176105663,537500,0.539338593,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0298583,0.25,0.25,0.473972603,0.031034483,0.956298289,0.019882748,0.876518219,0.02970852,0.833333333,0.176105663,247000,0.532475954,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.0298583,0.25,0.25,0.673972603,0.006896552,0.956314145,0.019877514,0.923076923,0.021300448,1,0.176105663,255000,0.547606182,0,0,0,0,0,0,1
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.047975709,0.25,0.25,0.17260274,0.046551724,0.95066374,0.013327912,0.833502024,0.015134529,0.666666667,0.176105663,580000,0.566248784,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.133333333,0.044776119,0.238765182,0.25,0.125,0.136986301,0.143103448,0.953172797,0.013893043,0.785425101,0.062780269,0,0.176105663,690000,0.529828164,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.044736842,0.25,0.25,0.043835616,0.020689655,0.95060412,0.013296295,0.805668016,0.020179372,0.833333333,0.176105663,537000,0.577974711,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.047975709,0.25,0.25,0.17260274,0.046551724,0.95066374,0.013327912,0.832489879,0.019058296,0.333333333,0.176105663,580000,0.566248784,0,0,1,0,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.048076923,0.25,0.25,0.534246575,0.213793103,0.950604497,0.013305108,0.831983806,0.091367713,0.166666667,0.176105663,505000,0.531503296,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.048076923,0.25,0.25,0.419178082,0.003448276,0.950587409,0.013307943,0.876518219,0.018497758,0.833333333,0.176105663,580000,0.558089268,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0,0.056275304,0.25,0.25,0.515068493,0.036206897,0,1,0.890182186,0.022982063,0.666666667,0.176105663,560000,0.567383551,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.056275304,0.25,0.25,0.515068493,0.013793103,0.945317677,0.014459193,0.890182186,0.022982063,0.666666667,0.176105663,560000,0.567383551,0,0,0,0,1,0,0
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.166666667,0.038507463,0.048076923,0.25,0.25,0.57260274,0.037931034,0.950633112,0.013326983,0.895748988,0.028587444,0.166666667,0.176105663,570000,0.532584027,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.038507463,0.048076923,0.25,0.25,0.591780822,0.018965517,0.950640586,0.013334624,0.903846154,0.023542601,0.5,0.176105663,545000,0.532854209,0,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.048076923,0.25,0.25,0.652054795,0.018965517,0.95060422,0.0133109,0.921558704,0.016255605,0.5,0.176105663,540000,0.552253323,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.133333333,0.001641791,0.026315789,0.25,0.25,0.676712329,0.017241379,0.94932562,0.013227521,0.932186235,0.00896861,0.5,0.176105663,491000,0.549173241,0,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.047975709,0.25,0.25,0.942465753,0.110344828,0.95060422,0.0133109,0.95597166,0.037556054,0.166666667,0.176105663,537500,0.539338593,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.047975709,0.25,0.25,0.942465753,0.043103448,0.950609883,0.013298759,0.961032389,0.031390135,0.666666667,0.176105663,555000,0.542688858,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.054352227,0.25,0.25,0.945205479,0.017241379,0.920666094,0.015666042,0.965080972,0.029147982,0.833333333,0.176105663,610000,0.566735113,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.133333333,0.009850746,0.049595142,0.25,0.25,0.945205479,0.012068966,0.950687724,0.01333124,0.971659919,0.02073991,0.666666667,0.176105663,540000,0.55868367,0,0,0,0,1,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.166666667,0.038507463,0.047975709,0.25,0.25,0.994520548,0.024137931,0.950633112,0.013326983,0.978744939,0.022982063,0.666666667,0.176105663,537500,0.578515076,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.000895522,0.066497976,0.25,0.25,0.22739726,0.005172414,0.950521447,0.010922291,0.842611336,0.016255605,0.166666667,0.175905543,1465000,0.583702583,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.048279352,0.25,0.25,0.791780822,0.024137931,0.953006318,0.010442081,0.947368421,0.018497758,0.833333333,0.175905543,840000,0.546633524,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.025809717,0.25,0.375,0.342465753,0.043103448,0.97302562,0.019925028,0.850202429,0.032511211,0.333333333,0.175905543,221000,0.519074895,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.028846154,0.25,0.25,0.616438356,0.043103448,0.972820259,0.021993472,0.901315789,0.030829596,0.833333333,0.175905543,335000,0.513617205,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.028846154,0.25,0.25,0.693150685,0.013793103,0.972807675,0.021993779,0.91902834,0.02970852,0.833333333,0.175905543,370000,0.538257862,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.048279352,0.25,0.25,0.005479452,0.175862069,0.952978106,0.010452437,0.726214575,0.101457399,0.333333333,0.175905543,750000,0.523451853,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.133333333,0,0.030870445,0.25,0.25,0.273972603,0.127586207,0.967308976,0.008293327,0.828441296,0.043161435,0.166666667,0.175905543,460000,0.530962931,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.035425101,0.375,0.25,0.057534247,0.225862069,0.941390747,0.014002175,0.739878543,0.09529148,0.166666667,0.175905543,1200000,0.515184265,0,1,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.040991903,0.25,0.25,0.109589041,0.134482759,0.937595389,0.015881703,0.780364372,0.061659193,0.666666667,0.175905543,570000,0.527504593,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.2,0.011641791,0.030870445,0.25,0.25,0.323287671,0.05862069,0.956429534,0.015470438,0.84159919,0.040358744,1,0.175905543,305000,0.545877013,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.035425101,0.375,0.25,0.153424658,0.096551724,0.941383172,0.013997158,0.808198381,0.040358744,0.5,0.175905543,1230000,0.511239598,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.066497976,0.25,0.25,0.22739726,0.005172414,0.950521497,0.010922267,0.842611336,0.016255605,0.166666667,0.175905543,1465000,0.583702583,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.2,0.011641791,0.030870445,0.25,0.25,0.561643836,0.006896552,0.956414661,0.015471795,0.894736842,0.033632287,1,0.175905543,305000,0.545877013,0,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.017014925,0.041497976,0.25,0.25,0.753424658,0.039655172,0.937594055,0.015877681,0.921558704,0.036434978,0.5,0.175905543,594000,0.532313844,0,0,0,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.041497976,0.25,0.25,0.81369863,0.00862069,0.937596068,0.015887293,0.950404858,0.016816143,0.666666667,0.175905543,560000,0.547606182,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.045748988,0.25,0.25,0.901369863,0.044827586,0.943293132,0.012614924,0.953947368,0.030829596,0.666666667,0.175905543,649000,0.51291473,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.006865672,0.057591093,0.25,0.25,0.898630137,0.017241379,0.952263066,0.012506091,0.96305668,0.020179372,0.166666667,0.175905543,920000,0.621744299,0,1,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.041497976,0.25,0.25,0.887671233,0.039655172,0.937597125,0.015890557,0.965080972,0.015695067,0.833333333,0.175905543,585000,0.542418675,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.000447761,0.044315115,0.25,0.25,0.339726027,0.09137931,0.950453295,0.011010848,0.846153846,0.035313901,0.166666667,0.175705423,1630000,0.548632876,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.007164179,0.053137652,0.25,0.125,0.84109589,0.144827586,0.950140698,0.011353816,0.92257085,0.053811659,0.833333333,0.175705423,1045000,0.526640009,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.166666667,0,0.030364372,0.25,0.25,0.082191781,0.189655172,0.959642583,0.012544857,0.773785425,0.064461883,0.833333333,0.175705423,240000,0.536798876,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.017014925,0.044534413,0.375,0.25,0.210958904,0.010344828,0.955320105,0.014055133,0.840587045,0.015695067,0.666666667,0.175705423,529000,0.536798876,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.019230769,0.25,0.375,0.326027397,0.087931034,0.941579272,0.015495035,0.829453441,0.051569507,0.5,0.175705423,635000,0.486598941,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.017014925,0.044534413,0.375,0.25,0.632876712,0.018965517,0.955389037,0.014056983,0.91548583,0.019618834,0.833333333,0.175705423,515000,0.536798876,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.067313433,0.11082996,0.25,0.25,0.167123288,0.020689655,0.950836913,0.011102063,0.830465587,0.018497758,0.833333333,0.175505303,892000,0.557548903,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005074627,0.109008097,0.25,0.25,0.416438356,0.067241379,0.95120309,0.011078274,0.872469636,0.021860987,0.666666667,0.175505303,1669000,0.536798876,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.052530364,0.25,0.25,0.934246575,0.012068966,0.954941269,0.010197784,0.961538462,0.031390135,0.833333333,0.175505303,800000,0.554252675,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.052530364,0.25,0.25,0.97260274,0.077586207,0.954941269,0.010197784,0.968623482,0.034192825,0.833333333,0.175505303,749000,0.525505242,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.020242915,0.375,0.25,0.117808219,0.010344828,0.973756213,0.022624858,0.819331984,0.022982063,0.666666667,0.175505303,299000,0.517615908,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.025101215,0.25,0.25,0.210958904,0.005172414,0.972690071,0.021846795,0.84159919,0.014013453,1,0.175505303,327000,0.540149141,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.025101215,0.25,0.25,0.361643836,0.055172414,0.972690071,0.021846795,0.854757085,0.030829596,0.666666667,0.175505303,325000,0.520641954,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.025303644,0.25,0.25,0.556164384,0.05862069,0.974457713,0.024380974,0.869939271,0.053251121,1,0.175505303,240000,0.536798876,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.046659919,0.25,0.25,0.898630137,0.031034483,0.97349853,0.020163404,0.94888664,0.035874439,0.166666667,0.175505303,279900,0.536798876,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030364372,0.25,0.375,0.923287671,0.005172414,0.97303551,0.019868822,0.953441296,0.037556054,0.5,0.175505303,226900,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.034412955,0.25,0.25,0.197260274,0.032758621,0.976733272,0.006279981,0.84159919,0.012331839,1,0.175505303,280000,0.527342484,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.012145749,0.25,0.25,0.178082192,0.265517241,0.930726356,0.015171696,0.758097166,0.099775785,0.333333333,0.175505303,600000,0.536906949,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.030870445,0.25,0.25,0.063013699,0.015517241,0.972535798,0.022122031,0.805161943,0.035313901,0.666666667,0.175505303,315000,0.528369178,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0,0.0048583,0.25,0.375,0.298630137,0.005172414,0.948514694,0.016650566,0.848178138,0.025224215,0.833333333,0.175505303,630000,0.554522857,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.166666667,0.015522388,0.045040486,0.25,0.25,0.109589041,0.010344828,0.945226548,0.014781304,0.819331984,0.01793722,0.666666667,0.175505303,743000,0.554036529,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.007313433,0.043927126,0.25,0.25,0.638356164,0.018965517,0.951342288,0.012456235,0.91194332,0.025224215,0.833333333,0.175505303,720000,0.553009835,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.050607287,0.375,0.25,0.810958904,0.081034483,0.936894971,0.01473274,0.92611336,0.044843049,0.833333333,0.175505303,835000,0.509726575,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.049493927,0.25,0.25,0.975342466,0.013793103,0.92323228,0.016093253,0.98582996,0.014013453,0.666666667,0.175505303,419000,0.536798876,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.064626866,0.05597166,0.25,0.25,0.523287671,0,0.952780622,0.012721979,0.910931174,0.001681614,0.5,0.175305183,725000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.056680162,0.25,0.25,0.846575342,0.24137931,0.958552079,0.010017148,0.878036437,0.103699552,0.166666667,0.175305183,475000,0.525667351,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.133333333,0,0.050506073,0.25,0.25,0.476712329,0.075862069,0.958032787,0.013142041,0.879048583,0.02690583,0.5,0.175305183,285000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.053137652,0.25,0.25,0.917808219,0.034482759,0.958075772,0.013114229,0.967611336,0.019058296,0.5,0.175305183,305000,0.555117259,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.166666667,0,0.053137652,0.25,0.25,0.961643836,0.020689655,0.958034649,0.013141395,0.967611336,0.028587444,0.5,0.175305183,305000,0.545985086,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.050506073,0.25,0.25,0.005479452,0.110344828,0.958032787,0.013142041,0.7798583,0.040358744,0.5,0.175305183,280000,0.518156274,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.002537313,0.044230769,0.125,0.25,0.156164384,0.036206897,0.951598914,0.012911234,0.824392713,0.021860987,0,0.175305183,550000,0.51977737,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.064626866,0.056072874,0.25,0.25,0.246575342,0.018965517,0.952743753,0.012725977,0.839574899,0.023542601,0.333333333,0.175305183,675000,0.536798876,0,0,1,0,0,0,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.166666667,0.005373134,0.04048583,0.25,0.25,0.15890411,0.024137931,0.951678592,0.012434659,0.822874494,0.024103139,0.666666667,0.175305183,710000,0.545282611,0,0,0,0,1,0,0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0.133333333,0.064626866,0.05597166,0.25,0.25,0.526027397,0,0.952780622,0.012721979,0.912449393,0,1,0.175305183,725000,0.536798876,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.133333333,0.064626866,0.056072874,0.25,0.25,0.668493151,0.032758621,0.952711111,0.012727706,0.910931174,0.034192825,0.5,0.175305183,625000,0.536798876,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.04048583,0.125,0.375,0.936986301,0.120689655,0.930769139,0.014661679,0.934210526,0.061098655,0,0.175305183,465000,0.498973306,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.133333333,0.064626866,0.056072874,0.25,0.25,0.961643836,0.062068966,0.952711111,0.012727706,0.95597166,0.040919283,0.166666667,0.175305183,619000,0.536798876,0,1,0,0,0,0,0
